Symbol	GSM358479	GSM358480	GSM358481	GSM358482	GSM358483	GSM358484	GSM358485	GSM358486	GSM358487	GSM358488	GSM358489	GSM358490	GSM358491	GSM358492	GSM358493	GSM358494	GSM358495	GSM358496	GSM358497	GSM358498	GSM358499	GSM358500	GSM358501	GSM358502	GSM358503	GSM358504	GSM358505	GSM358506	GSM358507	GSM358508	GSM358509	GSM358510	GSM358511	GSM358512	GSM358513	GSM358514	GSM358515	GSM358516	GSM358517	GSM358518	GSM358519	GSM358520	GSM358521	GSM358522	GSM358523	GSM358524	GSM358525	GSM358526	GSM358527	GSM358528	GSM358529	GSM358530	GSM358531	GSM358532	GSM358533	GSM358534	GSM358535	GSM358536	GSM358537	GSM358538	GSM358539	GSM358540	GSM358541	GSM358542	GSM358543	GSM358544	GSM358545	GSM358546	GSM358547	GSM358548	GSM358549	GSM358550	GSM358551	GSM358552	GSM358553	GSM358554	GSM358555	GSM358556	GSM358557	GSM358558	GSM358559	GSM358560	GSM358561	GSM358562	GSM358563	GSM358564	GSM358565	GSM358566	GSM358567	GSM358568	GSM358569	GSM437271	GSM437273	GSM437274	GSM437275	GSM437276	GSM437277	GSM437280	GSM437282	GSM437289	GSM437294	GSM437296	GSM437297	GSM437300	GSM437303	GSM437309	GSM437311	GSM437312	GSM437314	GSM437315
G0S2	9.74375151965841	8.36355201498502	9.57980330897884	8.6929596051413	7.58456096114846	8.81694364691973	10.7017988676543	8.79202677031721	8.85875869364718	8.49711487760118	9.40048317175632	9.12982845586991	9.81078331723617	11.2289783811347	10.8580527246069	11.368682559364	8.43981529543627	8.57515202448547	10.1778495862561	9.49497429296289	10.7017988676543	9.74148012010141	9.16437088354118	9.31838554907173	9.97629489432828	10.2839355273145	8.29596603082972	9.1699616960239	8.79202677031721	8.87948805042427	8.38781782428594	9.25746458683963	7.35750988648962	9.13133425797955	9.38608567889368	9.28944473248228	9.66146747839002	10.245628387826	8.97112732877754	8.52783457601627	8.61960168566141	11.0337843821884	8.24160889012826	8.46912373126265	8.49211794573058	8.63660116374149	9.89445271223654	8.27572026980909	8.49437575807069	9.75096943054218	9.45863747499787	10.4548888019328	8.25358888480747	9.67044927183726	8.65794959709908	10.2486549787203	11.16238814522	9.13943618015309	8.03445097825666	10.0218707657434	8.17361780688915	8.3445263045676	12.7547538369134	7.29525287653769	8.72122000700188	6.9321861891515	7.69799843559897	6.81013020937936	8.63617996116238	8.60202110632227	9.00219957622185	8.86063620351708	8.66691660640937	7.95042639093323	8.14252544867031	10.2499820998881	8.9348864383488	8.43444455261317	8.48571664786519	7.85890282362582	7.75284452615726	7.68765841136078	8.52641683449696	6.88226564665457	8.65663432841508	9.85506733428699	8.85419491753638	7.80749532650529	9.05115490109411	7.42885138128216	8.4133476669975	10.15374591	7.492463854	8.201313028	8.212095174	9.832473915	8.309404923	11.21901117	8.676452232	9.464069874	9.543498785	7.739689157	8.827152296	8.734537575	7.430079559	7.836170295	8.208838775	7.208156405	10.81587129	11.20212959
GALNT10	7.42319660166682	8.09485914615957	8.24814710228881	7.18812440669641	7.6014575869901	7.54762208475807	7.99131139385974	7.64586873546523	7.53888377682508	7.75805399013496	7.463742979714	7.53278875526463	7.91632646535585	7.40532600733916	7.71789062454227	6.81853708160248	7.2632019125515	7.59364334477796	7.71640974655284	7.72049667269127	7.7814434358487	7.82574086273804	7.6900956230034	7.67941602365704	7.5535488051354	7.4617228850751	7.34732314328388	7.56201566261712	7.67295079046301	8.11737187047706	7.19028184729971	8.11174516798747	7.91734742198319	7.48465589132537	7.29596348133899	8.05380250758017	7.48115503009214	7.93510209627444	7.61976164373645	7.99542474868857	7.63490923847216	7.69882064366345	7.69616418301588	7.89453265423017	7.84647600538327	7.84594173139096	7.28878689459402	7.75336125430792	7.70245639636195	7.97920559990305	7.96649990019864	7.20316973290663	7.88895124286896	7.5659979478748	7.57367502904645	7.41349135331704	7.59955748452004	7.5461364129722	7.25558476495479	7.81372349446083	7.59328199586762	7.82644824453237	7.69393979355022	7.74829913910502	7.86639449283949	7.85054429668238	7.7670542941597	7.87474817268817	7.32574099509034	7.63371495806452	7.62152714825532	7.543398041456	7.29243612970727	7.58636031559679	8.3615724720466	7.50185718055085	7.85484212702402	8.0869935960806	7.7375390507805	7.39856255160197	7.21377844909963	7.69272786523188	7.5948296562278	7.57917838789703	7.96729845348177	8.13461252264758	8.37929444806612	8.17301995969391	7.69269420747961	7.52717947489024	8.00272075279561	7.769752519	7.71758679066667	7.94318448933333	7.889710097	7.77041044766667	7.58413597866667	7.392429836	7.65568982433333	7.68145920733333	7.10619902466667	7.861404531	7.49647597333333	7.51433175566667	8.137704411	7.67498471733333	6.90307528333333	8.080110162	7.51919055366667	8.21674452166667
GALNT2	7.59034483882674	6.90752528695312	7.53917947765727	6.80877795567254	7.16874218670972	7.1848450797148	7.22595624523492	6.72465955839621	7.33609121898386	7.18852329200869	7.49893821257425	7.23656631202825	6.87688844349935	6.8165280114662	7.11634623993757	7.2829717536028	7.28468505326988	7.00780308730317	7.47993719719758	7.23325090897956	7.09745662599491	7.02355786637908	5.99273250396944	7.5797062349734	7.32197267332381	7.22733991960941	7.21904799545092	7.03146081800214	7.44938027130263	6.95884545945681	7.11561293865609	7.59361259709282	7.05316672939018	7.29909004024266	6.67503392967317	7.09281370701836	7.24016208480691	7.10366256134783	7.44920144024479	7.18273320236386	7.49006708815776	7.22107465243191	7.78762150965983	7.17742570900504	7.06618441998195	7.78891524032288	7.3725449500911	7.10451038668949	7.0141811788917	7.46285632345769	7.26224755395464	7.01648452192309	7.12472295639512	7.14957349067605	7.14726921419743	7.39765053581814	7.1439779131031	7.34925016483198	6.94884271647229	7.13532914442505	7.08640984873155	7.17425039499256	7.05811499032624	7.33029704435638	7.71192272308608	6.59621430180368	6.94749572256942	7.35721318278845	7.14066393817086	6.44854502695737	7.4135285558395	7.44797109426758	7.61230770924243	7.35138679705781	7.52641214407938	6.99924254983886	6.87041298173691	6.98824086991873	6.99364752967888	7.41050769447252	7.30527839535156	6.63195010898941	7.30577201398118	6.69031793655625	7.45066174551876	7.57031647108741	7.30337494569565	7.12879684495592	7.12777810669011	7.03498009843153	6.76716556432405	7.777904161	7.238888711	7.2891676405	7.4234048055	7.158549129	7.43169650225	7.17818640325	6.89102627025	7.30238173725	7.1092863005	7.04881252825	7.28809668125	7.4228524965	7.308146348	7.0769847765	6.40486955575	7.16493028025	6.62470387625	7.80089038675
GALNT4	8.99922365216811	8.45957402209942	8.22398026091841	9.47331535173696	7.81398760179133	8.08633001033633	9.8183106778357	8.83955740212655	9.18896897678555	8.76564396266432	8.63724677994913	8.81964204274058	8.93459037723058	8.5219628396201	9.62557698436235	8.28079364481709	9.51248789941	8.51618800930192	10.3551937858943	9.39169145511456	8.46899627218204	8.83716287128061	9.75687146672164	7.6193565334066	8.53297364143259	8.78951866542273	8.31662324861256	8.95990150989464	9.3397593998436	9.45309850642515	8.25663264426511	9.17039645434886	9.2393013741979	9.08287228169026	7.5245206117391	8.75189164013484	7.85476266202904	8.74473117358656	8.51921969758315	8.91547107855319	7.62126504749936	6.77004649709112	9.5756040072307	8.87688179899732	9.62181103645374	9.26698675381223	8.21741271560368	8.74984264092876	8.65728700576176	9.02120096566333	8.63645359351727	7.29354070488223	9.39843144224617	8.51043345200684	9.02207189021236	8.07067026271226	8.80860137437037	9.10896534113654	9.85655454665487	8.37389902878968	9.06907328228103	9.29137183530891	7.41933937791283	8.58121467482657	9.87256051915486	9.07840300448575	8.9683254448221	8.280284062387	8.62897096269007	8.46211931874071	8.8207038938067	9.62982432947998	8.9369398103311	9.0312160478243	9.58685008831614	8.44360532386715	8.84997677833837	9.18568776962348	8.54746127996988	8.34948099770492	6.53455373701141	8.65413673801777	8.31880805076169	9.13431238682062	8.82633528819184	8.70892241079805	8.58836861999801	8.80152411658942	8.72658217793482	8.55824095670692	7.94578492427294	8.9109194855	9.245942386	9.4178457565	10.234792751	8.7521951635	8.725048807	8.975284994	8.173563773	8.0922610795	8.1748641905	8.7445900425	8.4832879415	9.256185117	10.234076469	7.5946332035	7.6664164275	9.9170132345	8.0734261545	7.1929367325
GATS	6.86308095936124	6.91130219658357	6.78364240220089	6.96759888743398	6.9372674720334	6.84276090246031	6.93031838878284	6.84759406987383	6.83441273726651	6.81788149399822	6.8943052163866	6.85404006225434	6.85854286614281	6.74240596345353	6.86331876390351	6.89583118206322	6.89497137708616	6.9260807695458	6.96187187995314	6.83301444129611	6.92723078518535	6.86070704967342	6.9447894626321	6.83807706884596	6.89349374674264	6.81055598376089	6.83854652108532	6.88375403789445	6.8074379951755	6.96486131005435	6.90694409227612	6.85006359517303	6.79236286837133	6.6697618897612	6.96067126804954	6.82709764863667	6.97868560969495	6.79760465917861	6.8000614056464	6.85797391566261	6.83624284838672	6.87651440630483	6.8213257691567	6.83782162463135	6.91617637212176	6.78238119502073	6.82027635257149	6.90766362115722	6.82555786973905	6.77667786562316	6.7641452142419	6.7081855596107	6.88426190885477	6.75090567293002	6.85196654440801	6.88850596192037	6.78473477647421	6.86317734609777	6.83292121017283	6.68164481840685	6.84131419309787	6.55676474550755	6.84846417646121	6.73757076138449	6.82008586685942	6.8023985187459	6.77217562994131	6.66562832388228	6.81089371921112	6.76459929703055	6.71870613951651	6.79197054983322	6.54513174832616	6.55438086337679	6.62608241166247	6.75684890108984	6.59360843210748	6.76346700971537	6.75918480918147	6.32648081568606	6.74335688545015	6.50115180215039	6.49025713112187	6.65107136270245	6.7349739624045	6.45514647410283	6.69677415519624	6.63579017773014	6.73076280567154	6.86443252528644	6.72070211192017	6.68627256	6.708915704	6.669230309	6.6539990415	6.8313130575	6.4775043485	6.884646153	6.615601011	6.916486014	6.7046375085	6.903256242	6.668935512	6.788263507	6.721407066	6.759401943	7.046223067	6.750213446	6.9809782705	6.7902437135
GBP5	7.07176412570967	6.41245823885328	5.56708537645352	6.10457552959775	4.99911735308584	7.54346890999244	6.83790070216052	6.68697290508904	8.7883996701941	6.83525411233803	7.18512333080496	6.27469479565033	6.76839079361881	9.49193261546108	7.27836975256537	7.30308059649197	5.93616733392873	6.80241465601178	6.17734929254137	7.49178656219666	6.26782504232839	7.57060315331721	6.82039295174874	9.31693907253928	7.34011043221605	6.82017770255674	7.15135265337427	6.03406559335309	7.61725051957067	6.59246667513433	6.77525899225771	6.91151528146879	6.21908948581398	7.41881853749053	6.3342613658458	6.4550063856257	6.27750467310458	7.02546095116259	7.48314105647309	6.3525388458483	6.7091390443648	8.21884494871153	6.97581650153113	6.46720098457316	5.11970567284717	6.75725395343931	10.3745430082364	6.46425107126026	6.92052320842815	7.00217506329888	7.58453191808229	6.88882350100643	5.85936763375327	8.14210888921729	6.93114852503548	6.63554498782261	6.73501894819578	7.74848537372155	5.46333982982441	8.40945809413368	6.54224095927685	6.24954690649345	5.52815160019884	6.35710381480563	5.95792500912796	5.96227427095839	5.7650785769504	6.94791918588875	7.16287076690465	5.91889268702465	6.11878912037054	5.0100213984778	7.48415647189685	7.14150871064869	6.41090687771822	10.0722412402456	6.63634080110018	4.15679321305134	4.83694200126673	6.43379268642399	7.25294489749512	5.58437060810522	5.39731099474869	6.36824503366601	7.42030964357541	6.13784972208583	5.76486728570912	6.66272529536105	6.54319716850737	6.45374861260966	6.31956468898097	7.176752131	6.1913589305	6.152930839	6.07953684	6.402751594	5.787958882	6.485457197	6.1369981565	6.3134982495	7.2435306045	6.114027314	11.30130726	6.15834589	6.0088872755	6.682954574	6.5101548455	5.971980069	6.5267172805	7.1330466525
GCLC	7.82401069835011	7.76466939921474	7.59891303609802	8.1000208982439	8.4370456650961	7.78886194822606	8.31826776420188	8.16327698177311	8.34880100562008	8.59030547945063	8.23192989949252	8.677382794611	8.23177338426496	8.38228138044488	7.85232049473461	8.36591577526563	8.37354975481083	8.39559893460542	8.31104195543365	7.78332382966224	7.87319316239785	8.08103653186647	8.53320368167462	8.22841691240014	7.94662085973797	7.98645832449299	7.99636617630803	8.0914111097276	8.26202702774373	8.0200754821486	8.0612615487426	7.55782667794876	8.7470920417278	7.94485752969118	8.05587529916819	7.82961459399824	7.72832521384462	7.88297297158765	8.47731669071376	8.16951050370554	8.52580204074995	7.90356521928003	7.762300986451	8.27170414614583	7.85617748113198	7.85001389784321	7.50862978322243	8.41953565112778	7.71171052464558	7.99718095899734	8.22597632883946	8.13582759567862	8.19003424958909	8.47278147800462	8.03527144286223	7.99885587068084	7.78976386523402	8.5054183502403	8.03311811132084	8.32101893843165	8.45912082448339	7.9780986549223	8.36105193232492	7.83169525731453	8.56679350202979	7.85415815872305	8.07608720231262	7.84417860844524	8.44335241096469	8.19548510047171	7.88434590450433	8.48511877932699	8.25807225421286	7.87512288479861	8.18476590222869	7.95118874546405	8.13853602771486	8.52866443409043	8.29760212440297	8.31479041385123	8.08836895398149	7.72751219623607	7.7645158636993	8.2568887697899	7.69852343690897	8.00003402201812	7.88436405820411	7.90687905904122	8.08390315921517	8.19879598075789	8.43911982218143	8.28442395433333	8.35380628566667	8.14952552633333	8.172199983	8.05026349266667	8.700145252	8.208793295	7.86468679966667	8.3533133	7.58715468066667	8.01857910266667	8.27854284333333	8.28130603133333	8.220851665	7.86040201966667	7.75817921866667	8.65438285	7.72175782933333	8.09764159366667
GDF15	6.56878133259934	6.5124531747074	6.91453658252544	6.5399076617266	6.71256718185664	6.41585647207354	6.64289579544479	6.81785642636449	6.55540552284758	6.79910524947311	6.44187829530678	6.97074920772695	6.74455794377851	6.08761567090535	6.21802724870492	7.00776622857035	6.2552585837251	6.73976325661087	6.17863412220529	6.78792039382754	6.39986320807676	6.31691449677602	6.27752782340222	6.92589806101354	6.68299650099917	6.73721264086955	6.69030114555651	7.56233588706339	6.75742708541935	6.77217117855408	6.73170601216896	6.62284710569609	6.33194076903366	6.49172906665833	6.44765166168709	6.78026046635321	7.29611393009196	7.01517261791384	6.66683373449284	6.63522641847796	7.36310617435952	6.9807589636571	6.61975016078105	7.24890887693696	7.09958675619796	6.88371976865292	6.47932687317138	6.55678983642046	6.43951925215276	6.80302785776045	6.5819047580386	7.03232352858264	6.88772891351223	6.77134604796919	6.68807779511899	6.73758897759628	6.35760559104692	6.4435371131637	6.71897111965097	6.44089173209263	6.59113870975427	7.5751878049766	6.11906431312407	7.25176527430311	6.65560223852373	7.0022068208491	7.2324260137883	7.20977013030576	7.15422262708734	7.17473507609192	7.06815949356608	7.52698256779846	6.39649507339062	7.68192322431306	7.3304372536964	7.39190826094866	7.677069027159	7.49964164491509	6.69641625544017	6.42523331138589	7.06702950801122	8.20280188022456	7.41585402001673	7.60671067076258	7.39850312505897	6.67571487998012	6.99163455783056	7.24318561546582	7.2878295824231	6.22619761782599	7.30425666548854	6.12763480166667	7.20298290966667	6.30599597433333	6.61790933833333	7.015088521	6.430934859	6.60019131066667	6.152567355	7.24823811333333	7.14928310033333	6.997531022	6.60871829766667	7.59258473433333	7.67085830633333	7.01066400233333	6.43549212	7.48386628933333	7.051186817	6.381531384
GDI1	10.4272456751951	10.4536473045694	10.5221913841419	10.3024385886868	10.5445376409841	10.4906219849955	10.5515654220063	10.3289977808647	10.2778212547788	10.3289977808647	10.2832660339541	10.1766171766292	10.3792102774562	10.0950875860672	10.3445109076693	10.4952371352871	10.1871674119724	10.2472077948344	10.35783361247	10.3040598386694	10.3484237043917	10.2932880820165	10.4722608617035	10.3169635509706	10.3572418105548	10.344802845285	10.4987779852754	10.1968094886475	10.2852722589349	10.5102094469142	10.2872820183161	10.4390999831132	9.92609048727696	10.1117776296547	10.3323564170519	10.4712568020147	10.2783494920239	10.4722608617035	10.4469952385014	10.018373225905	10.1027069119988	10.2638566482727	10.2552850592682	10.384884521933	10.0192599871311	10.2909523848263	10.3418395639274	10.4983377478392	10.3434861164022	10.1749268391289	10.4859383183463	10.3810752472516	10.2012244422477	10.4633146357319	10.3248289166245	10.3838720104457	10.2800971578049	10.2297442299484	10.6150376680965	10.4185771744547	10.0873736284683	9.72119804332516	10.0504953212743	10.1310778692128	9.89566258710653	10.0293851046169	9.81691878066259	9.86317680412896	9.73512679410229	9.92744186523543	9.82590029773431	10.1098343129507	9.9559797582881	9.82659652986452	9.99432087191849	9.94117933157459	9.88548740607895	9.72232322945798	9.99637406690182	10.0297934289292	9.83178612063182	9.8497856724492	9.70152079333404	9.85990991147838	9.85481059960898	9.92004405898068	9.88496469168144	10.059795910477	9.93810563637291	10.0139804120264	10.1285927070224	10.05951374	9.994502956	9.923624678	9.734121034	10.54577373	9.884930074	10.37071585	10.21571796	10.32730816	10.49773185	10.01332784	10.3530904	10.44316704	9.714580194	10.01590366	10.23573528	10.05236495	10.3399149	10.56566674
GFRA3	7.25440310540555	7.34105627934166	7.32269421974036	7.36340742778897	7.31746240890373	7.20242890011262	7.39456818230551	7.28935241240292	7.2983916586071	7.3450321538451	7.21637729562373	7.33590074584751	7.37488647937324	7.34895548318684	7.26705308398416	7.41980355566291	7.40105564982904	7.30971386312496	7.36931833203222	7.16900171713752	7.14488786230311	7.46928331452723	7.33210014607414	7.27722281697369	7.34296065789943	7.38399061996313	7.24684668042322	7.38737497027133	7.43428249992628	7.0533990940431	7.18988326379002	7.294049103325	7.42328574269131	7.3870705282662	7.46600588170916	7.36515646655767	7.40129780383856	7.20429947608546	7.31609105870089	7.31248186443523	7.27930240546146	7.27225844136234	7.35381260627339	7.31010391324741	7.34632584935274	7.34081029488097	7.2484698562868	7.31940529729965	7.57132606191322	7.29355813042044	7.31160453425395	7.31232798886772	7.31906256571163	7.30637096743325	7.28072157204487	7.20750212542402	7.25804461867031	7.32434288733875	7.2382230405518	7.18126291682142	7.31540608525747	7.03544384495176	7.17446300356674	7.02190160372837	7.29445027352588	7.29885972063637	7.31785838071243	6.99279892732762	7.50453788937881	7.59957508157153	7.3731332420155	7.11130201342474	7.47535163291848	7.21557714273758	7.27853909492097	7.31127816397599	7.08049826543931	7.50694285169499	6.8446982672489	7.37520723227637	7.42417311266168	7.33524529429107	7.31175313180851	7.2626427265357	7.27591040788163	7.13173049282336	7.37969192696023	7.40514290653541	7.38937930891394	7.4692219014946	6.93867209123076	7.1159886305	7.248428906	7.172745068	7.2330479675	7.006121881	7.2578350795	7.1854248075	7.2990381565	7.2245367615	7.2018258675	7.352586439	7.1958025965	7.262501762	7.3618585535	7.3703183295	7.833687906	7.285180986	7.3894177855	7.281867899
GGT6	8.07071244431405	7.96512802725678	8.27944427752248	8.25329811193233	8.53499730256858	8.86816491073471	7.40498261332971	8.09273288607827	8.49811731513724	8.46377426481996	6.76573501906749	8.65621075432047	8.42230795135896	9.09252181531914	7.98080887541312	9.15114581175557	7.58966692874213	8.54002856783532	7.95436751830815	6.69831543504838	8.01726634393227	8.4810212987708	7.99326667056438	7.41010421825842	9.16966345194093	8.71168289575638	8.54123695368206	8.62247041875444	8.4182121755916	7.68105449901091	8.5704992415406	7.82124019988262	9.05108175977274	8.21479771867884	8.97766394075053	7.61821825667397	8.88921063157431	7.85471018854101	7.76190429598059	8.00549349253553	8.90456103439661	8.84902128394548	8.10492840497592	7.88550937821282	8.41887859547494	8.64607840822912	7.56230239614305	8.36467621846123	7.82561329536953	7.84770757887471	8.01717648889816	7.92807982309551	8.87338056375719	8.45597363994742	7.97720148737054	9.59851798184746	8.62977807708333	8.9443369024515	8.31937056709238	7.54346270645839	8.34845240136756	9.56755573147466	7.78119745160946	8.85636010304557	7.8709198331273	7.36526257006074	9.26129525979148	9.04973700033244	8.40116564898773	7.92972539527659	8.95336469592926	8.88632261986701	8.48834384683345	9.02756644623207	8.77037222951495	7.51925823152923	8.57313910606804	7.9667857648544	9.12568313832236	8.59620077364354	9.22408107116019	8.73448520056037	8.31067140902363	7.99035615909436	8.71266051644722	8.60116560317454	9.01017460227675	8.44032486466849	9.15172851160487	9.41904700890277	8.3363010550419	8.947660568	8.648301105	8.537030654	8.738822244	8.208461185	8.892249098	8.144468295	7.546767833	8.391436197	9.265140463	8.303353129	8.123254079	8.015601088	8.508977949	9.662201513	6.933878607	8.798685997	9.2044293	6.757563278
GGT7	6.98018345991604	7.07911103975429	6.86816651122287	7.01546790939575	6.90338036745664	6.6726024920831	6.94749359045955	7.20202317661037	6.79940258236447	7.05761786615302	6.821017061909	6.90300523443925	6.67755997805	7.09866766536968	6.61036439298165	7.34190063333964	7.16330124213997	7.35247388723175	6.86814249957555	6.62857221335708	7.14992194408319	6.79924578030436	7.12479540793985	6.45058372770515	6.51441831384881	7.15258510355881	7.17698925927948	7.33282291727363	7.0420199977752	7.22707776803641	7.20243078024567	6.87930836619255	7.1013430023868	6.55514134981541	7.37083005613802	6.96949493361571	7.37443985372696	7.24665686161005	6.46769861268648	7.29238818039148	6.72772026296993	6.78898905694881	7.20762272181759	7.33099480765455	6.97081266045573	7.152268975047	6.73583652434223	7.11926619049291	7.04911781766457	7.16687834728242	7.10804679371513	6.98667664138974	7.21441156789466	6.87048362784901	7.0429840822702	7.34060450131626	6.89197611698318	6.58982616714443	6.96033908428307	7.05801789446234	7.44714356417801	7.21080579675395	6.84200107538255	7.2620875110953	7.32062020119739	7.28155963596397	7.1503124498342	7.32499456612141	7.216856868036	7.33666020203831	7.18621644871049	7.42710735996642	6.3917396491113	7.48743264863876	7.09816272757762	7.14554241142627	7.34351538005064	7.60214118794336	7.01550896059136	7.31146338368991	7.26454372196356	6.47890610272319	7.25199714133635	6.98500395376086	6.831372064692	7.05269677677771	7.11399035355245	7.19193517787379	7.28722457036661	7.1373560896775	6.69068166643135	7.073071328	6.91814287333333	6.984342593	7.368696385	7.887980792	7.42637124	7.57468341133333	6.829154723	7.31617248033333	6.72183864	7.24583018566667	6.573376548	6.825791118	6.689145014	6.72204465833333	6.91632262533333	6.68276291766667	6.79367669133333	6.91600232133333
GLB1	9.47060136168544	9.82551878982745	9.55479995473318	9.48027465506223	9.06561251322653	9.65207003026189	10.1092534461243	9.04547747119669	9.52135529605066	9.68253470768398	9.92071488593227	9.45096263645076	9.35490072710289	8.6059711366579	8.81925886161632	9.93624501570281	10.0849926626032	10.2834111657494	9.48755090590363	10.1989100241327	9.48909591925699	9.61562666154804	9.77975417361583	9.72532916547055	9.64602946242064	9.69434327305628	9.22298417515071	9.89768680876146	9.25587562995189	9.76056430032762	9.21225350304742	9.51731479022403	9.66287764554393	9.55730221043437	10.3043314473568	10.1220204207086	9.55931853323114	9.61562666154804	8.67850785739326	9.41150775385416	9.50107642299829	9.27924687544643	9.1797727178634	10.241690807013	9.61934466422701	9.39016245314704	9.65207003026189	10.1470506829538	8.40384669570648	10.1783665829044	9.69777782160554	9.11031677842798	9.54448717392489	9.54974656820282	9.95149792298797	9.71694383694145	9.45059490612663	9.79695542430654	10.6743895837146	9.4595479244631	9.30020666452168	9.32565432359089	8.67975052411391	9.64642775716452	9.71560676664926	9.97183685516336	10.1247987822422	10.7219460896547	10.1086143680231	9.20836553224257	9.72975045434555	9.61444747049389	9.18422690052038	9.39048384182478	9.57634625735133	9.84127213886553	9.76146403231569	10.2236921743711	9.08818767134513	9.50559222132493	9.63973303913505	8.89893950926362	9.37852743290158	9.98747348612567	9.55646389327123	9.4780188969692	8.99533740891928	9.84358399594747	9.7182813460357	9.61806466112632	9.08553778167015	9.820613819	8.910816315	9.640005398	9.791569789	9.769743385	9.778509508	9.667257319	8.969224211	10.11202048	9.674000487	9.895660491	9.583950819	10.34524574	9.896003111	9.763722169	8.273658811	9.656110355	10.01277838	9.682051686
GLIPR2	7.69351879342989	7.62030447198248	7.52175070057132	7.48837154374072	6.57641996076481	7.68076164767166	7.31628102616124	7.20126731879834	8.40754975892661	8.20072087022172	8.03061448752035	7.57098457687846	8.79039679604522	9.14981717607681	9.41456492225473	7.99364925744378	8.2887348364473	7.83341663346339	8.2794221637617	8.03929843660855	8.44147157915633	8.50110747975462	8.23165511186806	7.95697258623766	8.15972470543046	8.19189889873097	7.88284777363024	8.4643629181422	8.53442335060581	7.07002085530336	9.87550072810565	9.02006703056247	7.25818190650963	7.86008404755263	8.07224286989127	8.54267613025896	7.88860103409139	7.92079340506987	7.99136112343824	6.71050342053801	6.54693939415231	9.7794219145073	7.37418219685858	7.79877637527174	7.4943988577969	7.46568385379442	8.93134631044085	7.86133014386425	7.84803168518105	8.27827434401795	8.42820791391207	7.87471103420894	7.16730654034622	8.80792840421995	7.72716504102759	7.72707016824607	8.38087502319733	8.89554868061154	7.17599494156329	8.71739641681344	7.95721694911603	6.83878249158824	8.13508053082524	6.74817642722372	6.84689928637906	7.05639949430456	8.74510430914397	8.29258902958083	7.67055362737301	7.296107608105	7.30790401471397	6.97740734214506	7.44469056484469	7.45842012297484	8.04464079706897	8.37952896567527	8.06886766037129	6.71967885104026	7.22313977431483	7.50293724006355	9.10497002281737	6.71888259077245	7.65641244323904	7.58507176718243	8.43884711744622	7.55117872388137	6.43402657558061	7.66419296602003	8.08698579623317	8.78725848483018	6.35350499072965	8.3488568345	7.7745857575	8.06463488	7.178304772	8.04193938	7.0315728365	8.0578205175	7.6205404095	7.5686730615	7.703737478	7.164845426	8.5652217555	7.6512374635	7.121166047	8.245817638	7.0374274535	7.421602386	8.367617629	9.8684066505
GLRX	9.69485968467964	11.0717811169201	10.4218598689739	9.82487345187077	8.85101835642395	10.0726720625924	10.0105267866819	10.4667108954814	10.3024162203902	9.49587175409713	9.51913788389299	9.76576256223029	10.2054207323807	10.2209479503006	10.1800268066135	10.1274411366351	9.44801124022916	10.074193703633	10.0177215046364	9.87992321585704	9.80483179280274	10.5796833171708	10.7926300424951	10.1860666430111	10.5784132019997	10.0701583158781	8.88248588198268	9.28702594738411	9.41326883974629	9.47797298633349	10.2961742227642	9.87295838431943	9.45298929880048	10.5271525808527	9.76788581757504	9.57765455494157	10.0427232372894	9.7711527509036	9.72085030135776	9.27194485917345	9.72829526329211	9.77712618720828	9.92436605767465	9.49441729992729	9.84467630674555	10.5755831961397	10.8467650279314	9.14492493884645	9.84996244845399	9.59769266792784	9.68576554194807	10.3118130536796	10.1228661265524	9.80198618101433	10.0400100198752	9.55893192270345	9.4980122242141	9.90406740706123	9.38669818448234	9.77832837626136	9.36231975995836	10.0335243173479	10.1191321402639	10.1883136622987	9.29522711629568	8.33955052001933	10.2477889849369	9.52529624576906	9.77824507718757	9.84364199808997	10.0662238412995	9.41988738854991	9.99893515419173	9.84573603894936	9.91608761421142	9.43586526780363	9.8623756981505	9.14407323215689	9.92503129476373	10.2843332274135	9.57981426636897	9.84819602802907	9.85766945819694	9.93483470029851	10.2403851493412	9.28912074693504	10.9257754816724	9.04515951879969	9.90914917916202	9.99895358783955	9.81119703009302	9.773160416	9.7622929235	9.815955551	10.000596923	9.361468569	9.24028362	8.8431360675	10.032655421	9.908452056	9.9013020965	10.659663165	11.024666125	10.007086952	10.237326673	9.7597895175	8.919559333	9.510126283	10.2961436115	10.1924363515
