Symbol	GSM753769	GSM753776	GSM753780	GSM712086	GSM712088	GSM712089	GSM712094	GSM712095	GSM712099	GSM712112	GSM712114	GSM712122	GSM712126	GSM712127	GSM712130	GSM712131	GSM712134	GSM712137	GSM712140	GSM712142	GSM712143	GSM712144	GSM712146	GSM712154	GSM712161	GSM712162	GSM712164	GSM753771	GSM753772	GSM753774	GSM712082	GSM712083	GSM712084	GSM712087	GSM712092	GSM712098	GSM712105	GSM712109	GSM712116	GSM712120	GSM712132	GSM712141	GSM712160	GSM712400	GSM712404	GSM712405	GSM712407	GSM712409	GSM712414	GSM712417	GSM712419	GSM712420	GSM712424	GSM712425	GSM712427	GSM712430	GSM712431	GSM712432	GSM712433	GSM712435	GSM712436	GSM712437	GSM712438	GSM712439	GSM712442	GSM712443	GSM712444	GSM712453	GSM712455	GSM712456	GSM712458	GSM712459	GSM712460	GSM712468	GSM712473	GSM712474
GGT6	7.38873	6.28708	5.49874	7.51582	7.04491	6.90444	7.42915	6.23985	7.19655	7.34056	8.46465	6.29643	7.41447	7.45125	7.54839	7.61953	6.43143	7.95095	6.17259	7.44964	6.55536	8.52588	7.05962	5.63949	7.3323	8.01367	7.56588	5.19666	6.71964	5.40669	6.36254	7.45923	7.56131	7.56027	7.59566	6.71604	6.35462	6.8093	7.95438	6.4238	6.63121	7.11235	7.87513	6.8269762269095	7.11369985709287	6.26135888423021	7.67658510282506	5.46084401092719	7.09486827698627	5.81239475372878	6.35906537045312	6.23082429881001	7.36004916572473	7.28830283440142	8.64102579295374	7.39962793414222	8.9352862423015	6.7344827072753	6.28615711284196	6.77473141517407	7.28673266374217	5.97270917803816	7.40854650348676	6.94691632966738	6.55802692858883	6.36962738508767	6.02878520618216	7.30808698470797	5.78132631028443	7.35996542328957	7.75387937047772	7.34006612713468	6.78654956633602	7.30117823380727	7.51898183985398	6.13734680556268
GGT7	5.53703	5.89235	4.72202	5.14221	6.05131	6.1556	5.27735	6.13895	6.62598	6.53013	6.22911	6.41202	5.28323	6.19767	6.20748	6.43611	5.75674	6.39814	6.42839	5.44912	6.21032	6.9598	6.75066	5.30336	6.14858	5.91483	6.59015	6.53538	5.26924	5.10486	7.42494	5.63349	6.54018	5.97641	6.85525	6.66368	5.33176	7.50474	5.59679	6.90179	6.6828	6.11352	5.42651	6.3928932957452	5.74596438253825	5.49777528072231	6.63771905764903	5.62103851553879	6.62111811951683	6.96796096147162	5.88151332692046	5.89334212993209	6.52676691609572	6.24494441515873	7.0872516476372	6.75250413751727	5.75250068463158	6.22141372762272	5.83799297764269	5.96533029589988	6.47730678161468	5.78568986904727	5.89849502051441	6.9189196579985	7.14125546396176	6.23315368769327	6.74019304425409	6.08613131206373	5.34551117156937	6.72422669855813	6.10997929581786	5.68779763983191	5.21921458490762	5.88368363305242	6.53194519037549	7.07317638740126
GLB1	8.41779	6.92428	5.49716	8.25031	8.56685	8.34382	7.71157	7.1467	7.90248	7.48313	8.30776	8.06744	7.68235	8.43474	8.20776	8.76856	6.8612	7.49633	7.23622	8.72926	7.78472	9.71976	8.51103	8.43265	8.75642	8.33035	8.68152	6.9505	6.51446	5.54769	9.07006	8.42263	8.93438	7.97489	8.24351	8.60825	8.4094	8.67578	8.74285	8.25067	7.4573	8.82764	8.24638	7.08144528756348	8.40768491282905	6.78200107872476	9.85526814056583	6.13569675659387	9.18582268049481	8.59727295540459	7.2175260614858	8.16493724769605	7.66458382559781	8.0384545290265	9.19338020431588	8.07965814889901	8.84928614474224	9.33893811310983	8.48254974380064	8.70966844967165	8.2842856638785	7.81632378887739	8.897321766149	8.19069328887828	6.29201657930903	8.21709927710912	8.46350478377152	6.89988333528592	7.51015338383791	9.16466161379579	8.01520758575286	8.27672814005742	6.93331782067037	7.61765160266891	8.73318746380285	7.77029846880703
GLIPR2	5.15383	4.526	4.71761	5.71447	7.3909	7.87655	6.9518	6.54467	6.06548	5.69914	6.2733	5.7354	7.63137	5.83909	6.94914	5.9853	5.16579	6.02857	5.78853	5.84075	5.19817	7.07832	5.8276	5.95542	6.09399	6.01038	7.01694	5.43869	4.73522	6.18889	6.37202	7.63718	6.62514	7.74825	5.87471	5.71819	6.21938	5.96187	7.40778	6.03364	5.4322	6.11282	6.91516	4.21523591475555	6.91976825836247	4.853743366564	5.20423097032585	5.25440688712641	5.90105847015425	6.8535436123943	6.10106875157153	5.18402192644865	5.47936644978698	5.65167912084979	5.52360446286566	6.50976294022488	6.91177541131434	5.13160196110777	6.32692341224538	5.88564009170021	6.6345219534556	5.36527297062994	6.18684687667479	4.80984574287065	5.92493615518446	6.82778748223764	5.40182070500301	6.1974998037342	7.24592432458034	6.43163727278442	5.77003377083059	6.49145755550267	6.5883046391363	6.33079376562673	6.41866465509905	7.82324993612922
GLRX	3.06337	3.77324	4.08303	5.55961	6.82823	5.43199	4.18806	5.79512	4.95303	4.17193	4.8213	4.2528	4.02734	6.48431	3.94697	5.68539	4.13885	2.30818	4.35585	5.64299	5.20137	4.83592	5.13007	5.45969	6.24537	6.10845	5.12867	3.74335	2.96318	4.74186	4.90865	5.2166	6.64785	5.67112	5.85163	6.14827	5.54737	5.4286	5.55051	6.49342	4.5242	6.66594	6.09544	2.06002745550903	5.35143156425366	4.86661489591849	6.82114725424731	4.18884096872315	5.05426289445137	4.40758249420818	3.93589531435302	4.42301058010047	4.66741144843795	4.25248963076462	4.86079344812432	4.57909034134605	5.47911615203107	5.22520858461341	5.10035976646964	5.55859265603654	3.7427131927025	4.54397426892238	5.58964870585698	5.92936641254116	2.21252190448652	4.66231455852373	4.7918854952645	4.75990500952825	5.90578080431068	6.63688468994666	4.99378729622904	5.01210112126394	5.12427017650838	4.65379475724556	4.29517608379617	3.90758758752554
GLS	6.88475	5.77871	5.99099	7.47267	8.21909	7.56135	6.9975	7.24677	7.04771	6.949	6.69461	7.06715	7.2132	6.8789	7.46533	7.48071	7.48739	6.21304	7.45761	7.24006	6.92231	7.75263	7.98607	8.03178	7.74676	6.70394	7.14176	7.276	5.64846	6.31562	7.6251	7.26005	8.33139	7.22599	7.37477	7.38094	7.65059	8.5912	7.10988	7.98694	7.48345	7.62101	6.83025	6.43308383830154	7.75126771007122	5.68914967602732	7.78024731732778	7.43381728560057	7.56177690192204	7.72823104478153	5.38797504384224	7.37927474504053	6.59488923387336	7.15320481847855	8.28230167083897	7.26770481013639	7.21648576151253	7.7431815817156	7.36819643858661	7.94647368192373	7.65860337104078	7.32079785265573	8.1739931065264	7.86693765371905	7.62692148529406	7.25015553028649	7.56648777055432	5.01606490727102	6.98519764200403	7.85691541012336	6.22084626447082	7.25879039718609	7.61037650051522	7.67581098349537	8.2441281045814	7.5026373818615
GMFG	6.61712	6.15868	7.21726	6.41747	8.07518	9.01661	6.63102	7.1026	6.62907	6.02564	6.9075	7.26473	7.99888	6.95857	7.51394	7.2027	7.01315	7.08028	6.45552	7.36461	6.13314	7.15944	6.93536	6.65442	8.20292	6.70395	7.59001	6.24708	5.97384	8.35136	6.40834	8.5873	7.63524	9.24837	7.62744	7.10578	7.09099	6.35273	8.61647	7.18719	6.65945	7.99706	8.24075	5.64816613526812	7.92700593302377	7.13170394038749	7.2680507796826	6.23321802751623	7.07510713917066	7.20517453998365	8.44990658591908	6.27563054776694	6.79391224684394	6.62481176287769	6.83617275089304	6.13146072086562	6.95068772492538	6.1843272783659	6.55620568173323	6.86194534384385	6.9107893187783	7.15208580495794	7.17050315246135	5.83990533972112	7.20922050965741	6.76232795756984	7.15253016000881	5.10400660125458	8.56141631658102	7.99277048055341	7.3255713716631	8.02441323759737	8.17117903348013	7.03020389192424	7.50785049095403	8.98041974244914
GMPS	7.76054	6.67001	6.50577	8.59027	8.46226	7.82188	8.00511	6.69847	7.01697	7.69576	7.83261	7.67024	7.91416	8.1973	7.63915	8.21879	7.57059	6.85311	7.35814	8.82685	7.8101	8.60534	8.54056	8.07158	8.63981	7.32833	7.84715	7.08057	6.73378	6.03518	8.25517	8.21839	8.16058	7.66538	7.64048	7.31187	8.23704	8.0229	8.17407	7.90365	7.8188	7.85256	7.53596	7.06540648405512	7.44404023194521	7.18464904473457	8.18956493750881	7.9497000757924	8.48226485661091	7.96270262894409	6.41376411151294	7.44095081331862	7.24682734388901	8.00088544362022	7.7225828152051	7.85028378416316	7.87679879451171	9.11820518399759	6.75464996288307	8.2268629186948	7.53300349064858	8.19980800994549	7.81094618679652	7.55182494878626	7.01255642949162	7.90874278322347	8.56516925548351	6.64797503719914	7.07459975404587	8.69448991964386	7.02089486034783	7.97341061389254	8.35955794785991	8.1468979666708	8.45897423948914	7.18451407013437
GNG4	7.49506	5.98521	4.69201	8.53417	6.1734	7.57487	7.95511	6.84449	8.97145	8.12038	5.69088	5.8984	4.94311	5.30675	8.23399	9.88346	6.00887	4.84567	8.35799	5.04882	6.09891	9.39231	8.35548	9.71652	5.38188	7.23419	5.1247	6.66799	4.4648	4.11461	6.76167	5.46922	8.52404	5.66085	9.27069	6.05571	4.5136	9.33276	5.51265	7.49184	8.40551	8.55161	5.01875	7.98798855569461	7.79006763424836	4.33734539869478	5.04790978401037	4.91074442139846	8.6466467604089	8.4307524466204	5.81107202546733	4.83818969158675	6.7676084388646	6.52898037754642	7.69950899699705	8.41205686364074	5.30116474866084	8.69927513164761	6.89939297264287	8.94808506378333	8.89110320532193	8.08732536928512	5.67624615365265	8.73172285183538	8.67316438001062	8.99993021418992	9.91683768782183	6.86116772735584	5.74470168871962	9.1636843982974	5.35656999375888	8.76783238370578	5.51238008085487	6.39276098295251	9.33328730939796	7.73662552708017
GNLY	4.02715	4.44073	3.88902	4.72613	5.27521	5.97699	6.09613	4.51809	5.15878	5.31645	5.1717	5.0693	5.66462	5.25417	4.97455	4.91805	6.38069	5.38014	5.08765	5.43264	4.77298	4.57207	4.8179	5.26892	5.73604	4.99108	4.86382	4.29464	4.93934	4.43375	5.14538	7.06962	5.4332	5.84792	5.13659	4.96959	5.27625	5.47297	6.03877	5.2256	5.22305	5.53554	5.5077	4.89890140813424	5.21553783987089	5.44672228928897	5.00390059659038	5.16065071532	4.65811469167679	6.70693603254012	5.26216358804734	4.94016359365098	5.16651338728275	4.97565994930856	4.90444375621592	4.9549804354984	5.23472747516447	4.75207388032505	4.71213023729548	5.07274788284164	4.82336456734351	5.08253638469559	4.97712003025481	4.85086027536704	5.19488812363106	5.26223063258058	4.96984942309389	4.89036440423422	4.90566545659952	4.7847469161937	4.91473136737292	4.90287193438093	5.60756212454661	5.85457653320338	4.66183193857566	5.00726027264527
GNPDA1	5.82427	4.64524	4.44441	6.48552	7.20753	6.66197	5.67224	5.74009	6.23823	5.32115	5.86332	5.70927	6.27988	6.09957	5.91502	6.52084	5.79314	5.21107	5.869	6.75522	5.87147	6.54141	6.44209	6.13481	6.6153	5.44073	5.72964	5.37497	4.74344	5.09443	6.71782	6.93264	6.76491	6.53094	6.49058	6.3321	5.76941	6.7117	6.74331	6.58138	6.08822	6.51886	6.31855	5.49581720242109	6.39885502417854	4.95761463905041	6.50747248339402	5.61161250497512	7.01346294830405	6.38102574979888	5.2906855661413	6.56128595538011	5.24014215132835	5.68904908707915	5.58545204759005	7.09794168672699	6.72853377577862	6.31680508340701	5.8596755142665	6.2387714784166	5.80782950406508	6.5695492948757	7.06298871046976	6.34383393771772	6.44885569091296	5.93199669573041	5.85758593416417	4.96017912372146	5.58393235297017	7.38254521040529	5.93012421485949	6.60066232847734	5.88054417788592	6.91332592781557	7.17688439474894	6.71493793641149
GPD2	6.58591	5.64584	5.03752	7.64689	7.73279	6.93606	7.47743	6.38107	6.44075	6.62072	7.55734	6.74565	6.64274	7.47562	6.59446	7.62712	6.31754	6.5611	6.76015	7.97416	6.92541	8.1355	7.17126	6.71584	7.33658	7.505	8.00839	5.87201	6.065	5.28458	7.22082	7.56346	7.95156	7.08345	7.30287	6.63466	7.887	7.5763	7.38491	7.06803	7.04523	7.59795	6.62184	5.87399071566514	6.35915786790941	5.54687867840302	8.00079763341122	6.22341313528028	7.85770441859456	7.81987437651723	5.56771099792515	6.18443968610735	6.83121767052128	7.28636341451177	7.31561790337216	7.21135869783872	7.90859997833738	7.69807363285873	7.21516540682771	7.87735149905418	6.84764368952869	6.33509054294609	8.02800235589292	7.40969799695704	6.71506424239589	6.99425078956594	8.03300824793338	5.92840016062856	5.78384282696999	7.81393423721574	6.53241193086955	6.7687625439218	7.68062970265647	7.2631745608536	7.6494648873071	6.08245335077613
GPR143	5.25133	5.06137	4.52963	5.26634	6.71894	6.32943	5.71488	5.74916	6.90786	6.31014	5.72741	5.5583	5.58908	5.79565	6.07989	6.66577	5.48893	5.9268	6.29992	7.37011	5.91289	6.60055	6.19389	5.63586	6.26691	5.82912	5.41417	5.56286	4.75631	5.09052	7.51253	5.46625	6.91136	5.31906	6.26878	6.3802	5.52948	7.09732	5.72205	5.98578	6.67459	5.65632	5.73311	6.53299634750985	6.80012802394562	5.79158757803329	5.60225026683746	6.29747304864562	6.73408458540427	5.42999419960555	6.02718154398248	5.58196881345476	5.51813624514278	5.63377788202619	6.75456794474398	6.3970429713502	5.651747512201	5.85803482848868	5.83371525596558	6.76720725765346	6.88060773841393	6.51941817190024	5.75423497598452	6.41296325606126	6.59297251204275	7.16679933719243	6.35013012223652	6.05719486449355	5.58441187553471	6.79314207783272	5.67540079506593	5.79472721566495	5.72206126173333	7.94220906983122	7.09113507979905	6.16517417030804
GPR155	3.33593	4.96063	3.6909	3.9679	6.27902	5.28611	3.70094	4.87812	5.28911	5.00938	4.27	4.68423	5.0412	5.16741	5.0442	4.14211	3.82464	4.11966	4.51617	3.795	4.93887	4.97313	6.22249	8.969	4.72819	3.93748	4.48756	5.33056	3.74277	3.90435	4.44752	5.29044	4.84232	5.07715	6.993	4.70171	4.85682	7.47005	5.04406	6.01782	3.93335	4.65615	4.36136	3.05670161379855	3.95434409987338	3.08881460672385	5.86316553413693	4.29185573440863	5.73786643438099	5.15390163477944	5.02563707155049	6.56313617807525	3.47689345668937	4.08827501338164	4.42260070388825	4.01206590933335	4.958588934588	4.31625190788741	5.05436568794711	7.27414187382209	4.34494745220069	7.06892959668355	4.76379436370226	5.69356086673018	4.4076851943009	4.59318650976748	4.35995115401028	3.0634262707448	6.36612577760558	5.33868638844027	3.78257872302161	6.56987185904928	5.23635033855162	4.26137429759487	6.17899290602745	5.74109647452075
GPR35	5.94597	6.66955	5.50025	6.94236	7.16538	6.57867	7.26979	6.41214	6.97608	6.98803	6.76893	7.56622	6.15915	6.53539	7.00254	7.21951	6.03806	6.70363	6.44996	6.77968	6.83313	7.69078	6.50084	5.3259	6.80798	6.80797	7.65651	6.44698	5.54086	5.61798	7.32576	6.68667	7.14083	6.73218	7.46046	6.66948	6.24335	7.94753	7.12896	6.60969	6.40651	6.88974	6.45006	6.48452655337632	7.36259186319987	5.83432913347136	6.91458876510107	4.61509417875713	7.02955417793424	6.88972706202485	6.18096888540931	6.4087169919619	6.4420167677096	6.74635968218705	7.42054039381757	6.53092264380656	7.64766296501439	7.80680182137538	6.78929536426621	6.94164649655393	6.37834525404973	6.27675565041977	7.75440325338231	7.11024823882884	6.84285183813061	6.2136830535899	6.57582809679327	5.93685038550353	6.24444076012584	7.01318378458106	6.83766122560399	6.98045630713758	6.18119514287842	6.78548891508002	8.29173812399052	6.46584034828049
GPR39	6.36045	6.40584	5.76848	7.17883	7.82573	6.89872	7.33652	6.91923	6.80525	6.91055	8.098	6.97626	5.56459	7.03339	6.47626	8.02182	7.67558	7.1728	6.56393	7.70314	7.43841	8.01332	6.35526	6.7438	7.63602	6.80429	7.99107	6.46723	5.97635	5.20604	8.39434	6.32364	7.02939	7.29733	8.15604	7.11016	7.11953	8.25208	6.83903	6.96059	6.14047	7.57355	6.09419	6.85177361215769	7.84231300063585	5.63959040305122	7.69804434628928	8.09610895325491	7.30288091811582	7.63690122335733	5.70032798486168	6.56448412229989	7.08100833070103	6.82667165658665	7.33352526901386	7.02744570719381	6.68813257039237	6.8345953061911	7.04160845097498	7.87702316123906	7.21368266836918	7.14683077426552	7.96544152421361	7.82125605778939	6.81952789375429	7.15456725104467	7.69945854096934	6.02126698931264	5.89098430441224	7.35718183443396	7.04200359360617	7.2714462819554	7.36087329848852	7.73475101702904	8.15751203844423	7.29248242782127
GPR56	7.46411	7.74342	5.94661	8.82287	9.21278	7.23742	7.43132	8.63285	8.67008	8.06647	8.53241	8.80966	7.43061	8.08063	8.74647	9.46081	8.01281	8.66296	8.40065	7.77784	8.0962	9.72329	8.26597	8.17799	7.68643	8.18683	8.88959	6.84512	6.9537	5.54893	9.11662	7.28125	8.27763	7.38867	8.32761	9.51901	7.29292	8.95379	7.55921	8.57874	7.92534	8.11356	6.98292	8.2888238942048	8.39440569704709	6.85817169613172	8.49900663900737	8.87494276347563	8.8784665970147	8.96873001694662	7.1400783792569	9.94666042570191	7.78004772188932	9.108218121883	9.51750351633953	8.52442425618433	8.04461375337209	8.95683859242648	9.17259165828736	8.25835665989454	8.49291561402404	7.58719351933555	8.62718457031665	9.90803146010186	8.40541313583406	8.95693546757531	8.29661023429284	8.13020294737247	7.44545306718864	8.13514357996332	8.10735252163977	8.18764991063474	6.79447628576924	7.72455037099745	8.5079796996687	8.09421382957831
GPR64	2.28776	4.36172	1.8062	3.18061	3.1723	2.92344	3.12421	3.16792	2.93799	3.38131	5.22784	3.31727	3.29615	3.16755	3.22813	2.93178	3.15316	3.20563	3.14731	2.83052	3.29774	4.4812	3.07986	6.47724	2.93465	3.45072	2.87701	2.00118	2.10238	1.98536	3.14884	3.05213	3.13649	3.28115	3.02983	3.33896	3.37203	3.88489	3.23194	3.07921	3.30437	3.26052	3.26136	3.24575736264164	3.31456848530359	3.28209787033037	2.6281641810603	2.94827076133602	2.89573403598609	2.98246132862725	3.7053755298027	3.17768894666246	3.21632272410853	3.09045348629099	3.34242650087852	3.18455572599267	2.7794418053938	2.99197318614348	6.63788120205711	3.03403383828375	2.93144910646827	6.32822463510744	2.87974629739374	2.96278611650463	2.98895023964517	3.91682542538272	8.39502097396668	3.50759404317408	3.19585268553592	3.17810590480016	3.35752820342827	3.17427510191006	3.03515441327881	2.45573896118043	2.70418086153934	3.70477615247976
GPRC5A	9.09424	7.90361	7.46928	10.3775	10.8595	8.87372	8.35229	7.58085	8.17705	9.10841	9.16207	10.012	4.89405	9.6102	9.75235	8.87358	9.36215	9.1539	9.12593	9.24991	9.0237	10.1663	9.4344	6.20301	9.17965	9.00723	9.58941	7.02869	7.93078	7.04611	8.2237	9.37693	9.05695	8.33557	9.35026	8.66167	10.0491	8.79917	8.92775	10.0378	8.20714	9.55213	6.61748	8.38570126612996	8.89960872984691	9.03894136675886	9.27147806855655	9.28311166736667	9.18503772390924	9.83908947096675	5.98528400838724	7.98309758265684	9.82772642096616	9.54080940845138	11.0230110615039	10.4432249626645	9.76441799953433	9.84057748941921	8.29371467088713	9.46694958344758	8.83575921079601	9.14364375604996	9.55366047690442	9.15933558700315	7.62149557126916	9.05328045366436	8.08000816623326	6.01270413023389	7.42141119917552	8.88378162448896	9.66715570250551	9.19788879236228	9.49752159892534	7.76614449228852	9.00363474711418	6.42564277823136
GREM1	7.34007	5.26776	3.65373	8.53375	9.72063	10.2268	6.72474	8.72087	6.47343	6.62429	8.96337	9.31979	9.64965	5.48831	9.73278	8.69554	7.25818	9.57621	9.33052	6.59693	8.74451	9.936	9.48251	7.0698	7.86988	6.76864	10.0492	5.36296	6.6082	6.66798	5.69434	8.39069	8.08426	10.4286	8.42555	9.91329	8.66601	7.97975	9.74731	10.5012	8.57817	7.4769	6.80084	6.13397492212608	10.2202962451235	7.33901215685955	5.19133499713953	8.94871650707321	7.91394485015701	8.80947327129497	9.22079253532215	8.63823036359638	8.15674301766043	7.72074880136101	8.91246072115359	7.94877142248675	7.47406233217925	7.2488666114629	10.5608904542988	8.04387717975415	8.41001858184845	7.60603339292665	8.23792445135001	6.29624320919413	9.45892474081156	9.86404374000031	8.55381218148268	5.87074740742622	10.9825084633118	8.48905619515321	3.29468449198817	8.37636900894566	10.4951045934707	5.8809936077948	9.25463126884712	9.91595782186782
GRIN2B	5.04357	5.18085	6.1585	4.35468	6.29113	4.44325	5.50456	5.5165	4.29194	5.17977	4.54472	4.84317	3.85685	4.66496	5.35693	4.98914	5.03998	4.03697	4.88614	5.41934	4.64812	6.04529	4.99992	4.62204	5.68744	5.63019	4.50506	5.01658	4.32943	4.67516	5.41751	4.28545	4.68187	4.82165	4.55545	5.65615	5.56698	5.15613	4.08032	5.05372	5.85969	5.17859	4.36723	4.89903560403392	4.06740489261655	4.45523656309333	6.06880379119917	4.49085960507258	5.56732837433355	5.94359611564154	3.98314171316894	5.22917043145438	4.28572778189703	4.99501621613486	5.10926374289624	5.78661321878382	4.46661628808067	4.29331085403338	4.75403621253607	5.27712492002513	5.74929140490898	5.82589987726079	6.19181125014505	5.55772928976689	4.49210810008018	5.76028225440214	5.23803269929524	4.44847217620787	4.20249819257866	5.4136816198732	5.11157652873	4.61986393348121	5.1629490282232	5.35834873047883	5.72838423031443	4.10830845446403
GRINA	8.64679	7.86318	7.6665	10.1807	10.2605	9.50024	8.85856	8.44972	9.61826	8.43	8.69613	9.68661	8.8492	9.27574	9.70789	10.2755	9.37197	8.78433	9.3673	9.30265	9.53706	10.1054	10.1452	9.23308	9.95328	8.83345	10.141	7.99298	7.29666	7.81494	9.544	9.67998	9.46588	9.53545	9.54208	9.40884	9.19245	9.86558	9.2276	9.66586	9.67872	9.55285	8.97727	10.1258286877821	8.42839489868724	8.51580651033284	9.96336938826736	9.32266554035308	9.93930626779914	10.9248306436605	8.6622325925632	10.6706390064492	9.3091848750742	10.0497839092858	10.021865371726	10.1649146403658	9.69495259144232	10.0004611595968	9.24146247967911	9.43529689759437	9.84079371383809	8.76356358936362	9.02199618537561	8.99649725440431	9.56426724657901	9.82936040798026	8.63803652667803	7.98035554901905	9.51982359369213	9.6042838170814	8.6759525595926	9.20071470938349	8.78488803424264	9.20617876602019	9.7514543936467	9.96416706076907
GRPR	2.25399	1.66739	2.10433	2.12207	2.69018	2.43724	3.04921	3.2991	2.97829	2.16601	2.02049	1.97448	3.11976	1.40411	4.09875	2.47307	4.66072	2.35527	3.5575	2.1786	2.39075	3.24411	2.36456	6.29926	2.95527	2.16004	2.84667	1.8029	2.40099	2.03181	2.55389	2.4926	2.71575	2.91147	2.75184	2.79318	2.90966	3.02605	2.4212	2.87705	2.36533	2.39054	2.57436	1.93454849865683	3.2880966118733	2.94477067457096	1.76194840368292	5.60543271384109	2.46587379591217	3.29442854648641	2.46435413160502	2.28018770273783	2.73225406379599	2.28422325573125	2.52064925160532	2.50043771632027	2.92798682655647	1.29713374760369	3.1239559815425	2.28704307727896	3.81601110701705	2.6479464650673	2.85448572956748	3.08951025724718	3.06555021667117	3.11617192325812	3.01729243233979	3.21260306612605	3.85613024472572	2.60534520899029	3.15139436486598	2.87599742209309	3.16508822878927	1.81582894595075	1.72914053980752	2.52591742120343
GSDMB	5.33883	5.83955	7.26197	7.63083	8.22488	8.82144	7.28435	6.35612	7.77972	7.30917	8.0966	6.53583	8.37721	8.3045	6.4942	7.26903	7.42671	7.67322	6.60165	6.2272	6.46716	5.85975	6.44654	5.13272	7.31105	8.00914	6.43906	6.42378	6.44016	5.73316	6.16298	8.64517	9.08239	7.11313	6.91297	6.32908	8.50052	6.69839	7.9541	7.25081	6.86204	7.4036	7.68442	6.15746514612412	5.58817406144458	6.94823274250431	8.39939706850814	3.98441870647966	6.03957015050251	6.10087674018796	7.40578730298236	6.20188560449634	7.81911013243816	7.14424099497725	6.10406523910063	8.23291967979652	8.34993063677879	5.70948601540252	6.26036128393221	8.30999990273221	6.50545851343455	5.82890076284232	7.69567251253844	5.99731509014575	8.15591892100818	6.8146336447614	6.20570981658786	6.89331308366263	4.57329770348255	7.61868168676853	7.73471920794568	5.93348551378174	7.8489091876968	7.44058266650604	6.85370020620548	5.28845516365315
GSK3B	7.81235	7.57934	6.66627	6.83958	8.81803	7.65208	7.80049	7.51746	7.22464	7.54357	7.9374	7.76997	7.85976	7.9344	7.60954	8.25848	6.83877	7.51648	7.05491	8.33904	7.36044	8.6235	8.11748	7.69251	8.20833	7.60606	8.40678	7.46161	6.65623	6.55176	8.53116	7.88391	8.4635	7.69518	7.73163	7.61402	8.26035	8.2216	7.75052	7.81126	7.65322	8.02858	6.9206	7.21199048782049	7.77521322157435	6.45486326663459	9.0204175315644	7.43918039864791	8.77755643789475	7.61408727291743	6.96465191333876	7.76597313735133	6.76880436819582	7.39352910253808	8.31331348633785	7.66029825412878	8.30144393814737	8.57263777006886	7.71361618011965	8.22870599514378	7.75727161803731	7.4838812860948	8.23941393274622	8.09803536408593	7.02203547638777	7.74627855783598	8.09643022945519	6.68403847555792	7.01076785368381	8.22351042778638	7.20916038202418	7.89308501597128	7.89325397751136	8.20982454304006	8.08842567649399	7.91054085508059
GSTO1	5.81338	5.7047	5.0931	6.53155	6.61403	7.76451	6.77136	6.52669	6.16234	5.77069	5.89257	6.35469	6.2759	6.22974	6.20192	6.34557	6.74498	5.46235	5.76735	5.69537	6.20499	5.93677	6.2833	7.7965	6.75384	6.71431	6.09592	5.94834	5.18914	6.32038	5.48126	7.06467	6.72662	6.8707	6.59169	6.41351	6.55268	6.41737	7.0864	6.19412	7.09058	6.04483	6.8256	5.87642338416152	6.08149646651923	6.88957803349399	5.76496282735409	7.09709127637514	5.45705440865139	6.44536921983912	5.31085393386126	6.70875715878762	6.48162303333023	6.63404840741486	6.17725035742681	6.80324615015855	6.86456887808844	6.30276424688149	6.3221162138082	5.94452876236269	6.00959638970815	5.49587786057127	6.06936538277413	6.31927765972991	6.18346529688243	6.21299621913549	5.99393952300264	5.13825988606249	6.28123107524198	6.28675878581549	5.88293711878328	6.7833563519328	6.66891780330288	6.43995106749319	6.44722174986916	5.74343961555346
GTPBP2	6.50699	6.7461	6.94517	7.53207	7.87246	7.54078	7.06313	7.21606	7.1729	7.0267	7.09657	7.43685	6.9487	7.53654	7.08386	7.35482	7.14874	7.32033	7.46085	7.36674	7.11297	7.81365	7.10947	7.22006	7.08675	7.54784	8.07699	7.19513	6.64476	6.43198	7.53042	7.2096	7.574	6.90656	7.25548	7.60142	8.12833	7.06783	7.56808	7.54159	6.9299	7.85984	7.07669	6.62558148086779	7.27855557852076	6.72202757120397	8.13394918922092	7.31028729162384	7.79592435101201	7.32323240091158	6.6280051984825	7.10431597119658	6.63604702651284	7.08049205565668	7.52086032475736	7.34982627943971	7.37490114600656	7.65737035557249	7.42788785736207	7.57606970802681	6.99247871554677	6.52038990254862	7.65624226580712	7.29631461542111	6.56216273148403	7.16117839689449	7.81052250272821	6.79851429113705	6.7067927747687	7.59631947777544	6.77604184947447	6.66919722872683	7.10771140969828	7.48679424768436	7.79585733577842	7.30996338466151
