Symbol	GSM358385	GSM358386	GSM358387	GSM358388	GSM358389	GSM358390	GSM358391	GSM358392	GSM358393	GSM358394	GSM358395	GSM358396	GSM358397	GSM358398	GSM358399	GSM358400	GSM358401	GSM358402	GSM358403	GSM358404	GSM358405	GSM358406	GSM358407	GSM358408	GSM358409	GSM358410	GSM358411	GSM358412	GSM358413	GSM358414	GSM358415	GSM358416	GSM358417	GSM358418	GSM358419	GSM358420	GSM358421	GSM358422	GSM358423	GSM358424	GSM358425	GSM358426	GSM358427	GSM358428	GSM358429	GSM358430	GSM358431	GSM358432	GSM358433	GSM358434	GSM358435	GSM358436	GSM358437	GSM358438	GSM358439	GSM358440	GSM358441	GSM358442	GSM358443	GSM358444	GSM358445	GSM358446	GSM358447	GSM358448	GSM358449	GSM358450	GSM358451	GSM358452	GSM358453	GSM358454	GSM358455	GSM358456	GSM358457	GSM358458	GSM358459	GSM358460	GSM358461	GSM358462	GSM358463	GSM358464	GSM358465	GSM358466	GSM358467	GSM358468	GSM358469	GSM358470	GSM358471	GSM358472	GSM358473	GSM358474	GSM358475	GSM358476	GSM358477	GSM358478	GSM437270	GSM437272	GSM437278	GSM437281	GSM437287	GSM437288	GSM437291	GSM437298	GSM437299	GSM437306	GSM437307	GSM437313	GSM437323	GSM437324
EDAR	7.66845327325506	7.89619177163703	8.2187519552041	7.86072210798771	8.25226900076972	7.35811932396213	7.5247871703249	8.76212698553307	8.56152421179564	10.3570694939762	8.25666275101975	8.48631325828141	7.92499979846961	8.43399308719364	7.68550501760648	7.42685163696107	8.17947046699121	7.52530337265223	8.10399478168986	8.59688231096	9.10574901602112	7.99490041781757	8.14649457108736	7.5750613270115	8.16952988535359	7.83300195202344	8.70001384252218	7.95238884197428	8.14356879361595	8.25313677003141	9.24220922668382	7.7362321688639	7.74384149002227	7.9925906745472	8.70895671155981	7.39448223790083	8.10738326854423	8.26831277271717	8.12539994888797	7.62005991469513	8.64026663277108	8.96439805975618	7.99305500893635	8.31025348886714	8.38609086000649	8.62564975450891	9.02153025037896	8.30080509601941	7.50797580260633	8.41048610706858	8.06000722501082	8.21861122302095	8.21419512810489	7.56090170023824	7.84372269681141	8.29716441551371	7.47438854946202	7.33441731185575	8.36280669249021	7.92056224084385	8.30998673861628	7.63660016824027	7.57348306782028	8.12587786022054	8.32988015091577	8.16869552608644	7.74573836939639	7.42334617690992	8.19614766635536	7.3189146138029	7.9932810928255	8.73142070687738	8.40792560241204	7.42011199984675	8.2437387915887	7.66640809760963	8.01660976025594	8.29288810303279	8.50496778180512	7.68006878101712	8.54665938550159	7.31004686591078	7.85128119615012	8.04153730617916	8.19715244258149	7.97545176140718	7.63106774258249	8.82657406546492	7.64633326084496	8.20013961404992	7.6284732756287	7.03405952086993	7.12816850558538	7.06226610000905	8.166972106	7.597383373	7.844120104	7.661740199	8.544236589	9.511703366	7.602565793	7.479759142	7.61576486	7.760161717	7.676933153	8.546465592	7.634611185	8.022887507
EDNRA	7.36218145717448	7.43669837033146	6.9779925874705	8.19373120602409	7.2848209284922	8.19446263453214	6.72539245449597	7.28844824508888	7.56421085775618	7.27418220907149	7.57002631765478	7.71121056619678	7.04951511396608	6.67352624425002	7.14698226421176	8.01494975555962	7.21620537224505	7.8373694922149	7.46091444439305	7.80607622529751	8.34317246473987	7.40241738468037	7.3084751927893	6.65249515801672	6.63204561777327	7.11143485440362	7.22723918692711	7.35398067364702	7.5535893969072	6.84232405229705	7.44305610953459	8.39001418224878	7.74917900839719	6.46073057354711	9.28599081266448	6.66027491608022	7.2575308444066	6.75992823540931	6.42446115087933	7.31907423022989	8.39390772318296	6.68774608060596	7.84734336234486	7.05405469140056	6.71662451632266	6.9274958914082	7.14945054046207	7.10143329189128	7.54934505986629	8.82330931194572	7.2426245769194	6.90493987884197	6.94823402325119	8.26391142735796	7.65509163208845	7.13573592901688	7.6786027332364	6.88059336301347	6.42487208599771	6.71721843834767	6.7085129324036	7.85193590836917	7.75252741032712	5.28962390721064	6.58337725851523	8.11365341211438	6.66184091080028	7.19826487677365	6.51374614626562	6.5253008055214	4.73961953461894	8.75468852938324	7.21804743291046	7.37991359386345	6.75068422451268	6.94312818198441	7.04377068672524	7.3031557679931	6.37439543135852	7.51427364969712	7.58331633630411	7.58305655091758	7.50951197801339	6.60125821501945	6.86535255394402	7.46834968282142	7.39939632317152	9.78772092160356	5.10506955922941	6.95597495815412	7.30087149022466	7.2652384117547	7.69222170486756	7.29822860792952	9.16959567666667	8.492331589	7.58351231166667	7.42599288133333	6.58329795066667	6.63537963233333	6.518833398	8.90755264	7.32665474766667	7.987471373	7.49971701766667	6.86328033533333	6.767473995	6.65499644466667
EEF2	12.6761720138429	13.0394767488847	12.5744826529089	12.9545451604412	12.6163335648655	13.0700799007537	12.3598970712272	12.682433915191	13.1029383050129	12.8795585252882	12.3875385808812	12.9404900566816	12.797297828095	12.597222151632	12.6670709513957	12.6833110565439	12.8529973401207	13.0837694636203	12.7734699556555	13.0165901569777	12.509153810278	12.7768680189232	13.0460777714762	12.6267398408894	12.6786416893272	12.8845614611779	12.967150039654	12.6423462489475	12.4782152472014	12.8396269551823	12.6141790476879	12.6862302555494	12.8001293344364	12.9745466477232	12.6268864597081	12.5302511562612	12.8786561526956	12.7013367874599	12.6366397594381	12.5071441942174	12.9336027121991	12.7239677164533	12.6691243338952	12.7176940658261	12.7297062081425	13.0562485426143	13.008015460234	12.8827576597299	12.7068731595925	13.0164211780776	12.9423183853113	12.7708732052022	12.957390033897	12.6549547033765	12.8989566598781	12.5332828547383	12.9551132203563	12.4126983961327	12.7626240129217	12.7099052125952	12.8140205025479	12.925305668945	12.444000867287	12.816634385078	12.996309902696	12.7454582563287	12.9663975215506	12.8605908846817	12.810494170908	12.6698250363298	12.984684048512	12.7958512836241	12.8715718267815	12.8255301622044	13.0525165611413	12.7943684277393	12.59207954263	12.7080134588306	12.8320352331827	12.7382910612966	12.5835559924504	12.8221143526819	12.7776595048862	12.7789930954934	12.9062594984144	12.7886081751669	12.8605908846817	12.9339115090178	12.7435656437133	12.8031769066739	13.017285936	12.7385009704305	12.4352185183895	12.7048810051676	12.76480455	12.322891955	12.651478505	12.626867725	12.91876044	12.97114998	12.69553539	12.942488635	12.933370215	12.53951609	12.76422387	12.77435511	12.704244755	12.998320715
EFNA1	8.87924589952968	10.6922553780684	9.35128295626134	9.73866053791559	9.8383639669042	10.0469524868202	8.44716020019813	9.91747224032737	9.24262715281242	10.111664356542	8.82974149636781	10.5698174065206	10.5427293585351	9.75362921717448	9.71314350223899	9.48173007382416	10.1039162567551	9.4992355094006	9.63727491212311	9.53184709577937	10.0860342479546	9.33917775493112	8.9761645962487	9.53299483453194	9.50444342035871	9.19286097842482	8.59767608862727	9.08020892447171	10.0704844210053	11.0324260229977	7.8529589419635	9.92054884405976	9.15169786860944	9.82508703880699	9.48393037559661	10.4794676777932	9.36775223750516	10.1230842521766	9.25269000670312	9.3487880926216	10.1917613097792	10.1278745494794	9.70786131751037	9.25245078953615	9.47818711691449	9.56339307987256	9.23330710613248	9.27950148516878	9.6339262011356	9.41040166000682	8.96638980490948	10.1171607663334	9.1228349278362	10.367235400726	9.17657522853514	9.06368809246841	9.24238734431251	9.33841152858321	10.8116995271497	10.6166782755301	10.0689637179775	9.85230649744057	8.74528435981245	10.6176903156687	9.71535371017493	9.78555194665195	8.98815216616472	9.23456065712556	9.98049172157389	9.02832625826158	9.7283651458192	10.0070693647509	9.25795341527406	9.58224251685779	8.51196335440386	10.1776177741605	10.2635896811665	9.04941577458572	10.1889486982464	10.0003760147395	10.2483545214047	9.38079458392966	9.37272532940193	10.359869873038	10.045035168338	9.30928549383767	9.69539748611493	9.53328912479242	9.74186165626321	10.6831320388811	10.2380408856711	9.25795341527406	8.34462381375994	9.24998190925853	9.622088205	9.200098246	10.07273426	9.526631352	10.41744044	10.64492289	9.949375922	10.03659828	9.353382887	9.709317889	7.876339162	8.668300771	10.81290706	10.19402529
EGR3	6.90621036551439	7.75057538277083	6.83221760864314	7.41991392932838	6.54937001528379	5.64313376170124	6.72570638582306	6.78145916701822	7.96042843522521	6.17099699083471	7.21457727808453	5.34732383673151	6.06613882746523	6.14444098430993	6.43917849950221	6.69263535590956	6.55200509104959	5.01690104969201	6.96944306930923	6.83875949360068	6.50123587108769	6.65718450550684	6.38720042553876	5.8891286996583	5.50783871022371	5.59821416137564	6.77426715442459	5.90128670460479	7.42526957689473	6.17797715949819	6.55939196426439	5.90248531979437	7.04450380160101	6.18706106388624	6.47994164172807	7.8818675922114	6.61306171932862	5.40458318982128	6.23151238430546	6.39996302342689	7.6493615127521	6.33961327977237	7.67090334238853	7.216876780589	6.52469171912553	7.30690175507864	6.07782911288155	5.8833502564896	6.63370813727385	6.7258539906563	6.28707208765776	6.80806801658589	8.34856575896458	7.0964788712529	6.85549575312887	7.38601919676588	7.54091335084013	6.08373047131551	6.64498795970861	5.63155899545292	6.80494256818994	5.72003517956438	7.53895676122223	5.74307999990043	5.69424103969343	5.77926586842017	6.67736412658786	6.39101226877207	6.04852314390962	5.49747420195828	6.70831783882113	5.59713122781972	7.15130266423023	8.50568732770416	5.73126941952066	6.3380745631341	5.76928951408125	6.57674279229969	7.39888632957934	6.49516121565694	6.25030447390764	5.58194075696453	5.80833582691178	6.97732136727139	7.19409620935061	7.16029229596253	5.9800866067193	5.84290720637187	6.29158658185153	6.92094601504921	7.63192371345907	7.89365949251512	7.01578348398578	8.18275282720517	9.739442194	6.543344615	7.152045375	5.793790403	7.170198771	6.327926241	5.965808105	5.677193316	6.900120942	7.452734012	6.810366864	6.812352996	6.31949787	6.681827662
EIF2AK1	8.90321609489911	9.16353389589595	8.7586475169741	9.31806946163007	8.86933453763938	9.03735969586631	8.7438655576816	8.86759446195546	8.97952497129492	9.12799321549025	8.53714855100293	9.10214197029617	9.10917953166784	8.91220495903135	9.18572649465096	9.08634926154793	8.71797696721461	8.93150138595106	8.93467464216504	8.65225483785628	8.8683332771235	8.79484681877098	8.94093317719185	8.95550561820092	8.81304459976831	8.71757697997749	9.2629371687315	8.89362658409832	8.94122759799706	9.60656517222716	8.74982163409394	9.0600953535354	8.7007910289213	9.12483609275032	8.83834087381519	8.84929931357221	8.55607090016404	8.64969077701925	8.69067100247588	9.02451759848159	8.70695458286585	8.66228389516876	8.92815581730422	8.87053004953303	9.29114939551557	9.38575242568529	9.54051552711747	8.97701147050382	9.78192412354081	9.12526124398319	8.49484042311892	8.79652302384236	9.34843849434732	9.05118365635553	9.24838086214492	8.96608415702405	9.37012992285941	9.25286947087767	8.52898275107752	9.2304905675028	9.64859970887891	9.04103719878333	8.46285182368494	9.48309619358199	9.75359210766414	9.24179819164745	8.9076405715629	9.0390846876957	9.50003462084282	8.74160925856683	9.07616490891717	9.24413948686454	9.13411690475889	9.1163866963791	9.0396883321029	9.35800637729524	8.99471090258492	8.82707647818734	8.88027879520297	9.64867898740019	9.28689938901153	9.13351128093368	9.25057210508294	9.35527849076825	9.08260652920372	9.20339344575011	9.21469876009951	8.98087154872988	9.0566141936476	9.02638576157532	8.39393406572543	9.13982540690866	8.93859355725603	8.6066276669812	8.6908237425	8.433693243	9.136173609	9.2801420935	9.048660659	9.1830002785	9.109669983	9.662419433	9.0272047515	8.7756435125	8.9155167725	9.0508788365	9.2613578395	9.1340763645
EIF4B	9.95457022378518	10.3020485194606	10.2182211041822	9.73301790835973	10.2242046319572	10.0887095694345	9.59692728983393	9.70083275598294	10.1197842855338	10.2527971455629	9.91690139383883	10.2217016638691	10.4038964617298	9.99264708488509	9.5446580757232	9.91034499050462	10.2635256084673	9.96674671158708	9.88491493582977	9.93794277491493	9.75073299576848	9.89394307212614	10.588353226752	9.76733628389025	10.1709421730305	10.4290916852573	10.0324599110868	10.1260215400237	9.65519936474254	10.1003789801406	10.0037099583824	9.48584999869466	10.202725931176	10.4297274760912	9.93409697116473	9.86098063641709	10.2708247780741	10.0313308441018	9.77806228505334	9.42079218470986	10.4678180575136	10.1841451426492	9.78242003902947	9.77554421908049	9.86647396361687	10.2507156189774	10.3124803643623	10.1930934874414	9.71083565744507	9.97225505808676	10.6362025967522	9.86863407091866	10.2066505112312	9.6708532644739	9.97523170560763	9.93497363398794	10.0005596509887	9.40412039509892	10.4535955349283	10.0524568740953	10.1740665596675	10.0588057163689	9.65261024269271	9.82159577163612	9.98266335811196	10.1398460457772	10.595155158661	10.2828694596808	10.6050855039498	10.0170749180324	10.4221124611119	10.4113644390351	9.93142584850497	10.0767312867372	9.94018373199605	10.3073693818585	10.0166253821759	10.3675720490372	9.72111682939856	10.3033890295949	9.82875049191899	10.3159919184729	10.1204735370189	10.3950702627335	10.0670929203289	10.3094521986899	9.87638868945082	10.1196895326497	10.1263195821574	10.0899044421593	10.4968763810128	9.77118424464743	9.67513486687698	9.68292216591318	10.1184546933333	9.95377735633333	10.2291676996667	9.99623600466667	9.96269878966667	9.950558346	9.590840568	9.70390746033333	10.4863061043333	9.80604548733333	10.1026852506667	10.0327373236667	10.1267785843333	10.2631810363333
EIF4H	10.7197613145781	10.8027426125124	10.8434967666085	10.8644541601581	11.1213271579623	11.2690980879652	10.8188156953731	10.9503466026183	11.1809701917066	10.9689772207441	10.9293936892546	11.0386410906513	11.2222283969789	10.8866119786315	10.266256767804	11.2459367684114	10.8346938220397	10.8906104158213	10.944231837652	10.8118838413822	10.9644096713012	10.9726550295005	11.1332227853974	10.5651407102091	10.5416993109306	10.9056906002034	10.6100080911209	10.7583659860091	10.7434522420438	11.0273401927481	10.8104031853762	10.9530108601477	11.2994855612838	11.0088002908173	11.0059858638163	11.1877078538594	10.8217666469554	11.0761191467064	10.8563906127428	10.8241066888755	10.7329468874066	10.5349145462836	11.2435688312803	10.9407765775855	10.2576735786199	10.7927435642801	11.3503858983634	11.0021690936207	11.0844693503353	10.7794411887693	11.3048423045402	10.5485735582079	10.9735656348361	10.6307538640014	11.0001611454745	10.8269568816842	11.070069314163	10.7957250446962	11.0436089961588	10.9373403810124	10.8456920652279	10.8325141965027	10.6400632663328	10.9320682391027	11.1653875226998	10.9217699568377	10.7981438985337	10.6245032101558	10.7115502994249	10.9132102666824	10.638168798569	10.8490238250371	10.9041361649211	10.5934337117929	10.7802133775532	11.0956468009564	10.4413801782196	10.9024348824671	10.5393834786633	10.2781422845494	10.7562397745795	11.0813122420943	11.2483661567398	11.0771015182619	10.5462074979114	10.9556133410607	10.75054807689	10.9434078618553	10.7676435805348	10.9267905272322	11.2258686993148	10.615899437091	10.6028087503601	10.5405084745126	10.51717391	10.54271865	11.13623347	10.81026388	10.87434895	10.77832572	10.81142256	11.28583516	11.19231349	10.56857127	11.01729157	11.04178637	10.82591	10.71389585
EIF6	10.3629277415114	10.868559463623	10.9407263970998	10.5954859581492	11.2904554719141	10.830655608763	10.6100730075091	10.1729626888799	11.1150316991516	11.092957535621	10.3890811065239	11.3142871549145	11.0600500225177	10.742281106111	10.8735529440547	10.8085444309569	10.6176625000338	11.1193602910839	10.8928225407597	10.4191935654265	10.8846191513275	10.3645675661229	10.3243308964281	10.5113258512911	10.9184439788731	10.7566674968243	10.3978764265231	10.5499322631523	10.933465137335	10.9046835597125	10.47587849588	10.8477394312696	10.6020335039409	10.5987580113229	11.3565951597128	11.1796294108713	10.6028452493958	10.5854842713414	10.6759966177054	10.4938643573053	10.3669295606181	10.9532137608214	10.2719843727638	10.5583967547088	10.6719228227373	10.7162455808525	11.1819272743655	10.9733707927108	10.0379527801304	11.3195593766974	10.5269020950894	10.7413562834348	10.1685416410246	10.3066920149297	10.4248733525825	10.3044039875146	10.879108268697	10.2797814079464	11.0725501268193	11.019727382082	10.974678088916	11.0545342734393	10.3422578372446	11.5747129380626	11.4919057176103	10.9691509750353	10.7878054816744	10.5117184653265	10.6802709615506	11.2439965920045	10.5446269824548	11.1274092348291	10.6903479553582	10.8618377721781	10.9554139733681	11.6616367343162	11.4751770287092	10.4345455940434	10.7566674968243	11.3829441866643	11.1513762709414	11.1105209337565	10.7590960811574	10.8525993295374	10.7076382030692	10.4654631953995	11.3859382010115	11.419552410158	10.775401125649	11.278200204824	11.2773287667147	11.2338785078139	10.4109246875103	10.5733052801499	10.49174114	10.38804757	11.50851395	10.91923192	10.92991843	10.74971119	11.07090402	11.35428169	10.64996566	9.971212193	10.27955452	11.04717781	11.59139591	11.43846068
ELF5	5.35684294362016	5.52740105332617	6.66997822263864	5.77989995156134	5.92580014688231	5.88683970821237	5.69739092632158	5.78683801016941	5.6140269894066	7.14904264941112	6.00074315550489	5.83990102688123	6.12886305548119	6.79492987126724	6.85831101250365	7.6587955345517	5.80814346842141	7.75071419017084	7.30969441206057	5.83504190828325	5.38089854069983	6.93371282651574	5.50802623394666	6.65991651450646	5.89318325875297	5.72467924716536	5.98880596942832	5.98280073097195	7.82268887224106	6.27457255467056	6.03474371299811	7.51977557785445	6.49766101421744	5.69526513772913	5.67749751705183	5.57912052632086	6.59293248282254	5.97811642695344	5.56973933100439	6.31891031462961	6.10212025140784	5.31037350562647	5.9411880833619	6.13004400112722	5.85604678434606	5.97351296700583	5.93781178767406	5.56841922914727	5.91087382954558	6.07705629909136	6.2225937657394	5.27221242137785	5.63005075724808	6.34733068610877	5.77101092829514	5.96946769598617	5.80465110312676	5.782841793649	5.22128006667378	6.0771251769529	5.8781549289396	6.08722677914249	6.31100752445714	6.11525077099208	5.22072271397726	6.1955825197409	6.07214762106093	5.52939537835218	4.99222981916428	5.55458664981281	5.75102076237166	6.5135683699737	5.99016925779018	5.01146173537704	6.2167473863843	5.19781052339606	6.06206597160422	5.17525480195901	6.31891593027161	6.24841693314045	5.50823920486497	5.88594355059129	6.11596189398509	5.66046583251019	6.21304003317658	5.06642994397124	7.20212721282928	5.67108656648624	5.66511466023743	5.65544022765017	5.74474931323357	6.00490754831903	5.43080649228134	5.69512802703368	5.660640462	6.122211739	5.771515546	7.3815124885	5.827148733	5.800695151	7.588241377	8.4822136105	5.68393094	5.7369130125	5.8238707135	5.841293529	5.95281213	5.8502718395
ELMO1	7.67348184331993	7.0768126203243	7.75472526212226	7.13491046926891	7.54136745805935	8.07423535625852	7.43761279408003	7.60256727936371	7.54514929130418	7.32423439615561	7.8748637715167	7.41730433063437	7.41808134916746	7.11522612797838	7.17429001765401	7.71210911530551	7.42300563283914	7.31295756567671	7.50663943419034	7.57567707188506	7.19430274839089	7.53207895933323	7.1829544535505	7.50650468071451	7.96074813836441	7.30965131766006	7.47401291274187	7.00813772153508	7.63947267809324	7.2907462638595	7.72185854683615	7.46478660901243	7.48767313216957	7.56276304313133	7.5868859333437	7.22512106146089	7.38294460767876	7.35289538783981	7.42620947873714	7.78604998682074	7.71365033271666	7.72343543296921	7.54278420475556	7.61500052169706	7.55224773507556	7.16954333116053	7.29842459485224	7.60587033304307	6.93212204844662	7.67539297169941	7.87606333245392	7.50134545010719	7.28196011247946	7.91948201603146	7.7605263653633	7.5394222515619	7.63229569466619	7.07252244639999	6.77778054334515	7.15957897601995	6.26853509907111	7.43365599683349	7.91917150787156	6.67501255223822	7.10446449756726	7.87806312375191	7.1905144900009	7.56175785778816	7.36235787121077	6.79734832512082	7.56394166460168	7.28167754759827	7.21944164306809	7.28560610834257	6.24659203162516	6.55801083829406	8.03212694227811	7.47382820379889	7.11568639993582	7.29192306180042	7.30178255038311	7.64302154159461	7.79921247218867	7.23825005126771	7.07752599913912	7.53130806251	7.5199176611594	7.44108399662378	7.14352820044338	6.54394527599181	7.6302251110381	7.43240553073499	7.8208949903458	7.63926503644415	8.233322015	8.007697765	7.028858101	7.222344387	7.39261193	7.349144493	7.456522393	6.997117554	7.528668789	8.319323694	7.8385033	7.356413832	7.39295295	7.302942497
ELMO2	7.75395497738871	8.07775000173238	7.50030589202903	7.92117473339182	7.92814726352267	8.21591283669307	7.59108061108557	7.90286970437314	7.84415071041701	7.9670160198792	7.98538474874124	8.14180369537859	8.30728974450935	7.78354480270667	7.86473319857375	8.08197086643818	8.08342614241376	8.35058893446043	8.08005827408605	7.93496706393864	7.84386286383726	7.89787559924383	8.03396715218622	8.01864770361297	7.8465196059553	7.26639950674176	7.85849113745124	7.6097640281442	8.07741761307304	7.55994329643335	7.98801440346988	8.11848826687184	7.90702864016873	7.87023716085378	8.09627983256745	7.96071218921568	7.77068388409808	7.42734112747618	7.60583476903509	7.56493656762904	7.88768683225017	7.58763318756012	7.94092703418211	7.9179639543195	7.83475896546751	8.01263757869897	8.11050935220866	7.97199883720771	7.78860556931274	8.22671823874061	8.0040222939415	7.44716629922962	7.86313100273728	7.80943901572263	8.13838521295093	7.78802050642663	8.14960162172166	7.72655717251937	7.87071285171999	7.44758877287598	7.53633670146866	7.51113517768814	7.68413234167577	7.85512218807358	7.62275678230522	7.80262289222023	7.69805297746499	7.65382860924964	7.17688506522904	7.62999497847785	7.42943337501026	7.38690743193272	7.79134736083476	7.53096229842211	7.56212534985678	7.84807613458711	7.54302443225028	7.68888485061914	7.52901142279254	8.09697350489318	7.87306341066247	7.98595286259173	8.25169006903774	7.6721172541468	7.74259110870244	7.33116054352751	7.91476717823693	8.03514306416238	7.10765959720533	7.50802555855303	7.69373677880103	7.66223690888818	7.64746117764304	7.59240440397535	7.9448374925	7.759644753	8.01713918275	7.7314296275	7.825473837	7.65371907525	8.140835988	7.83809134275	7.84567391	7.9231547075	7.93719713825	7.82506171425	8.28877524825	7.757197463
ELOVL5	7.18925235876288	7.29086306732982	7.60767855189258	7.46164652442984	7.53635638623433	7.20375872640007	7.19975546456225	7.63270455986665	6.87678148831808	7.50870302446489	7.39702979380664	7.12956946245664	7.63503387604704	6.94092687498479	7.41885905810101	7.18037815729958	7.30002880325908	7.24942475993011	7.26522492625205	6.84681214738893	7.32137382961708	7.30592920679367	7.19719703629141	7.22220901522003	7.61734265132482	6.99860005288488	7.13777740186876	7.0720205271373	7.34761996759171	6.9707060130081	7.4901261087308	7.33156391383426	6.85500146546457	7.48835232309841	7.57696398388332	7.38984695586628	6.9328863281819	7.53118366771219	6.85180962711747	7.31919395180686	6.9857769249068	7.18345011811195	7.10884069251069	7.48766734072585	7.29281507753481	7.47982203143599	7.14940444187456	7.27220919496043	7.27255777226926	7.5627507180939	6.9502383758282	7.39402609953728	7.13077042837038	7.52031062255947	7.28183648505041	7.25801727165043	7.45774211663091	6.86650312376608	7.58040630361171	7.1530092304739	6.54166127028557	7.36708182506686	7.70497858135339	7.51315441721142	7.4250815980901	6.6815756027763	7.47268750871022	7.31688223436045	6.95828614577574	6.34018915139617	7.00276296694404	7.21053911402458	7.52332207736153	7.17726485543329	6.91486073331116	7.60433392128259	7.52928439312979	7.31208882281608	7.34342343388113	7.49433522946659	6.94256819881084	7.35788901640304	6.58748809371122	7.22176148952505	7.28398552840973	7.44290936560842	7.33881835293511	7.60827433639965	6.92320762898303	7.45468428645759	7.3658078264071	6.97846819526525	7.58586214621597	7.49217193459939	7.23240478175	7.391401136	7.64756884425	7.354741288	7.24525460025	7.14234778075	7.42877169075	7.22496024425	7.1115735905	7.3640749355	7.081221703	6.78405187425	7.31474239375	7.1983406665
ENOPH1	10.1365978892201	9.9246685330436	9.69325780476756	9.75830794724801	9.67156362392816	10.0651454730113	9.73034989338201	9.54427940488556	9.9405372046103	9.50044615040742	9.88690233975198	10.2968754379836	10.1593758338085	9.90867803733498	9.4251774440881	9.43488688424199	10.357046957916	10.0973728360669	9.83101030437236	9.9066940429157	9.80363682599815	9.73453619717761	9.97054440324175	9.93279067958628	9.24109695627739	9.74739262847856	9.78774647267646	9.77411828123324	9.81054504820779	10.0672675353752	9.59695522337263	9.75288813898846	9.40565428907505	9.77088982763453	9.86527209206814	9.81282324372655	10.0464513517748	10.1242294900553	9.90992308321779	9.78269293370845	9.21952919775824	9.13763873109811	9.49679182808559	9.96603492220481	8.78905729268515	10.0457623956209	9.47336006474639	9.71745814603993	9.97265385586124	10.2800279437631	9.98801065061543	9.54616802147483	9.90118538849859	9.32614167432005	10.2039483030289	9.61479040822474	9.87496408173684	9.90300990467805	10.2155996455746	9.6482746957175	9.55596379196712	9.58975303124216	9.85993943991012	10.1475679465398	10.3350726218313	9.71485870852532	10.2720134616702	9.81282324372655	10.0064448972789	10.2703567426592	9.69836742207117	9.83156799658959	10.1958185030719	9.81335199482899	10.51392165331	9.88805737482722	9.71006583223934	9.27782736239485	10.0522799521863	9.69986496932919	9.87850888229866	8.9542344399562	9.63298663282716	9.91807509909255	9.90422518630996	9.71166163042263	10.4098689145841	10.051495004353	9.48295156788722	10.1762589155299	9.75116824866061	10.1900304289779	9.7888902465494	9.89860039964947	9.25924539	9.255238319	9.703953067	10.03783846	9.922733889	9.913182543	9.410058283	9.971003933	9.989196578	9.010149592	9.926293668	9.835960987	9.669347776	9.775352471
ENTPD6	8.14860805940192	8.01992530358827	7.88943960457876	8.49625923411869	7.58809203103321	7.9975677081827	8.38753717503371	8.08854408372958	8.6829231407785	8.61582473545245	7.90659079922762	8.57849644766522	8.34487305700316	8.22165260452966	7.90773625140027	8.04764887099386	8.72141268337563	8.64727802340177	8.66879712627934	8.35573895607259	8.13377212429867	8.06622801574582	8.14809680273968	8.62208785517309	8.28339828541733	8.22731872473615	8.30168130894312	8.07994456271195	8.36452903297584	8.14887786959773	8.09443435447392	8.21131473302978	7.78281859384206	8.17394026559546	7.93718694632928	7.86476121719491	8.36351893942386	8.81130254877519	8.25288454820502	7.84482902677326	7.4380533600258	8.16462956174207	7.9998300118681	8.25047037498619	7.28739428412277	8.45136764370652	8.21204715238913	8.5079022342904	7.87750960353851	8.24301957494382	8.2980457303337	7.97602436039284	8.23816962589345	7.75339376711396	8.1397140781879	7.72658350315562	8.3869443639481	7.82219663850191	8.49716159137551	8.34133978331861	7.48849089822231	8.581722341101	8.27524064151297	7.54114623909944	7.67000003233596	8.04514727544212	8.11013905847196	7.39058542939931	7.34229709809226	6.23413910865056	7.86358400417038	8.36050601382432	7.13504188460224	7.27497868369013	7.14042425974308	8.59922146760212	8.35190618165191	5.95264900686354	7.89216591804357	7.6739706001006	7.56767201365286	8.86084313005354	8.08943245034353	7.97260151478586	8.06128946893551	7.49512440200306	7.31698082998475	8.4597379585501	8.31250735629764	8.37805390062824	7.46009906050283	7.58609079627482	7.7509441541202	6.69181233119937	7.3966235315	7.140766491	8.3176827635	7.773973793	8.0636842645	8.15054002	8.1228540795	9.3035867875	8.0075272495	7.6757836525	7.4573579195	8.0032392675	8.79177154	8.7723751805
